exp;path_found;alg;wallt_micro;runt_micro;expanded;generated;heapops;start;target;gridcost;realcost;map
1;True;AnyaSearch;15657;7829.1;2;4;5;(37,66);(37,67);1.0;1.0;16room_004.map
2;True;AnyaSearch;19732;4933.475;2;3;4;(408,8);(406,5);3.82842712;3.605551275463989;16room_004.map
3;True;AnyaSearch;4079;4079.6;3;8;10;(316,26);(316,24);2.0;2.0;16room_004.map
4;True;AnyaSearch;3994;3994.3;3;7;9;(108,357);(107,356);1.41421356;1.4142135623730951;16room_004.map
5;True;AnyaSearch;2002;2002.8;2;3;4;(308,450);(307,452);2.41421356;2.23606797749979;16room_004.map
6;True;AnyaSearch;3000;3000.5;2;6;7;(274,292);(276,289);3.82842712;3.605551275463989;16room_004.map
7;True;AnyaSearch;3025;3025.4;3;6;8;(270,393);(268,391);2.82842712;2.8284271247461903;16room_004.map
8;True;AnyaSearch;2015;2015.1;2;4;5;(371,456);(370,455);1.41421356;1.4142135623730951;16room_004.map
9;True;AnyaSearch;1043;1043.5;2;4;5;(482,307);(482,308);1.0;1.0;16room_004.map
10;True;AnyaSearch;1962;1962.0;2;4;5;(47,138);(47,136);2.0;2.0;16room_004.map
11;True;AnyaSearch;3000;3000.1;2;4;5;(402,179);(407,182);6.24264069;5.830951894845301;16room_004.map
12;True;AnyaSearch;4039;4039.0;2;3;4;(154,49);(148,53);7.65685425;7.211102550927978;16room_004.map
13;True;AnyaSearch;1960;1960.2;2;4;5;(504,316);(498,316);6.0;6.0;16room_004.map
14;True;AnyaSearch;2056;2056.6;2;4;5;(20,306);(18,313);7.82842712;7.280109889280518;16room_004.map
15;True;AnyaSearch;5998;5998.8;2;5;6;(338,37);(342,37);4.0;4.0;16room_004.map
16;True;AnyaSearch;8001;8001.0;4;8;11;(250,105);(246,109);5.65685425;5.656854249492381;16room_004.map
17;True;AnyaSearch;7999;7999.1;4;11;14;(491,378);(491,382);4.0;4.0;16room_004.map
18;True;AnyaSearch;4996;4996.9;4;10;13;(86,306);(82,311);6.65685425;6.4031242374328485;16room_004.map
19;True;AnyaSearch;5476;5476.8;5;11;15;(258,367);(263,365);5.82842712;5.385164807134504;16room_004.map
20;True;AnyaSearch;31738;3967.775;3;4;6;(257,193);(257,197);4.0;4.0;16room_004.map
21;True;AnyaSearch;4000;4000.2;2;4;5;(501,116);(507,124);10.48528137;10.0;16room_004.map
22;True;AnyaSearch;2999;2999.0;3;9;11;(466,188);(475,181);11.89949493;11.40175425099138;16room_004.map
23;True;AnyaSearch;3000;3000.7;4;7;10;(430,147);(420,150);11.24264069;10.44030650891055;16room_004.map
24;True;AnyaSearch;2002;2002.2;2;3;4;(430,97);(422,100);9.24264069;8.54400374531753;16room_004.map
25;True;AnyaSearch;3000;3000.4;2;3;4;(501,108);(508,103);9.07106781;8.602325267042627;16room_004.map
26;True;AnyaSearch;5004;5004.0;3;8;10;(388,396);(396,397);8.41421356;8.06225774829855;16room_004.map
27;True;AnyaSearch;3000;3000.7;2;4;5;(367,459);(361,452);9.48528137;9.219544457292887;16room_004.map
28;True;AnyaSearch;1996;1996.8;4;7;10;(49,292);(53,299);8.65685425;8.06225774829855;16room_004.map
29;True;AnyaSearch;4004;4004.5;2;4;5;(92,131);(85,136);9.07106781;8.602325267042627;16room_004.map
30;True;AnyaSearch;4037;4037.7;4;7;10;(31,51);(24,57);9.48528137;9.219544457292887;16room_004.map
31;True;AnyaSearch;2962;2962.6;3;6;8;(337,382);(345,372);13.3137085;12.806248474865697;16room_004.map
32;True;AnyaSearch;7003;7003.8;5;8;12;(76,494);(71,504);13.24264069;11.37243087006372;16room_004.map
33;True;AnyaSearch;5961;5961.6;4;7;10;(510,76);(499,81);14.24264069;13.403124237432849;16room_004.map
34;True;AnyaSearch;5995;5995.9;5;13;17;(188,459);(201,460);14.24264069;13.534393703298129;16room_004.map
35;True;AnyaSearch;3998;3998.4;4;8;11;(366,41);(355,49);15.48528137;14.313708498984761;16room_004.map
36;True;AnyaSearch;8039;8039.7;5;9;13;(310,359);(308,373);14.82842712;14.172981246738551;16room_004.map
37;True;AnyaSearch;9969;9969.1;5;9;13;(248,20);(244,9);12.65685425;11.73887873148157;16room_004.map
38;True;AnyaSearch;2000;2000.4;3;5;7;(237,241);(226,245);12.65685425;11.704699910719626;16room_004.map
39;True;AnyaSearch;3038;3038.9;4;8;11;(186,376);(200,378);14.82842712;14.142135623730951;16room_004.map
40;True;AnyaSearch;5239;5239.6;5;8;12;(392,411);(382,406);15.82842712;14.395623132202235;16room_004.map
41;True;AnyaSearch;5038;5038.6;6;9;14;(234,161);(217,167);19.48528137;18.260296775484118;16room_004.map
42;True;AnyaSearch;11009;11009.2;6;15;20;(232,95);(237,106);17.3137085;14.637822228491169;16room_004.map
43;True;AnyaSearch;5991;5991.8;4;7;10;(232,318);(225,327);17.89949493;16.267455065154593;16room_004.map
44;True;AnyaSearch;8004;8004.4;4;6;9;(418,242);(429,236);17.82842712;17.164700204409957;16room_004.map
45;True;AnyaSearch;3995;3995.3;5;10;14;(218,437);(230,445);19.89949493;18.047068596825106;16room_004.map
46;True;AnyaSearch;4999;4999.7;5;7;11;(280,373);(265,380);17.89949493;16.848536518277946;16room_004.map
47;True;AnyaSearch;7999;7999.0;9;15;23;(431,299);(430,286);17.07106781;14.26873363365674;16room_004.map
48;True;AnyaSearch;5004;5004.1;5;8;12;(13,38);(8,54);18.07106781;16.76305461424021;16room_004.map
49;True;AnyaSearch;5038;5038.5;4;8;11;(364,41);(354,28);17.14213562;16.461097707579952;16room_004.map
50;True;AnyaSearch;6002;6002.6;4;7;10;(54,82);(51,76);16.65685425;15.043291423591944;16room_004.map
51;True;AnyaSearch;9036;9036.7;5;9;13;(140,402);(132,419);22.07106781;20.68222334791286;16room_004.map
52;True;AnyaSearch;10003;10003.8;8;15;22;(330,110);(318,121);22.55634918;21.277165505797875;16room_004.map
53;True;AnyaSearch;3039;3039.4;4;9;12;(136,475);(156,468);22.89949493;21.599506192653042;16room_004.map
54;True;AnyaSearch;3965;3965.9;6;13;18;(136,369);(155,377);22.3137085;21.18033988749895;16room_004.map
55;True;AnyaSearch;6039;6039.5;8;15;22;(399,260);(407,253);23.48528137;21.50149829690288;16room_004.map
56;True;AnyaSearch;7037;7037.5;8;15;22;(263,362);(268,380);21.72792206;19.612726616439886;16room_004.map
57;True;AnyaSearch;7037;7037.7;6;11;16;(20,231);(17,242);23.3137085;22.45162987211227;16room_004.map
58;True;AnyaSearch;9002;9002.0;9;17;25;(356,57);(349,73);22.65685425;21.492263170569785;16room_004.map
59;True;AnyaSearch;15005;15005.5;10;15;24;(504,222);(489,229);21.89949493;18.902019706710774;16room_004.map
60;True;AnyaSearch;5007;5007.0;4;6;9;(189,361);(202,360);20.72792206;19.109958183490747;16room_004.map
61;True;AnyaSearch;4994;4994.4;5;9;13;(281,47);(301,36);27.48528137;25.244960426139002;16room_004.map
62;True;AnyaSearch;9999;9999.3;9;16;24;(123,342);(109,324);27.3137085;24.116928328086438;16room_004.map
63;True;AnyaSearch;9040;9040.6;7;10;16;(139,3);(141,20);24.3137085;21.30967444123481;16room_004.map
64;True;AnyaSearch;6964;6964.7;6;9;14;(183,421);(195,413);26.48528137;22.478665613297288;16room_004.map
65;True;AnyaSearch;3042;3042.7;4;7;10;(244,279);(268,281);26.48528137;24.443348829783673;16room_004.map
66;True;AnyaSearch;6000;6000.9;6;13;18;(374,54);(354,61);26.21320343;24.035602428930552;16room_004.map
67;True;AnyaSearch;10035;10035.5;9;16;24;(329,303);(313,286);25.97056274;23.97893148656035;16room_004.map
68;True;AnyaSearch;10963;10963.8;9;17;25;(87,50);(91,65);24.65685425;22.317821063276355;16room_004.map
69;True;AnyaSearch;10004;10004.1;7;11;17;(378,508);(393,488);27.38477631;25.05596312152194;16room_004.map
70;True;AnyaSearch;7018;7018.5;8;15;22;(398,360);(377,369);27.65685425;24.989174372936166;16room_004.map
71;True;AnyaSearch;9039;9039.8;6;11;16;(71,108);(69,83);29.14213562;27.02252097399598;16room_004.map
72;True;AnyaSearch;11000;11000.6;9;14;22;(7,417);(14,391);30.3137085;28.519634334710396;16room_004.map
73;True;AnyaSearch;8999;8999.5;6;12;17;(164,147);(168,174);28.65685425;27.295082061696856;16room_004.map
74;True;AnyaSearch;12002;12002.6;11;18;28;(301,439);(281,456);29.38477631;27.718364716832575;16room_004.map
75;True;AnyaSearch;8006;8006.6;7;12;18;(219,229);(217,254);29.14213562;26.424710037720907;16room_004.map
76;True;AnyaSearch;8968;8968.2;8;14;21;(315,125);(291,117);31.79898987;29.207732811444842;16room_004.map
77;True;AnyaSearch;15000;15000.7;12;18;29;(360,87);(379,106);31.55634918;28.980470193684013;16room_004.map
78;True;AnyaSearch;16000;16000.8;6;11;16;(29,427);(30,398);30.82842712;29.23606797749979;16room_004.map
79;True;AnyaSearch;8004;8004.3;8;17;24;(68,179);(60,164);31.38477631;29.497444805688332;16room_004.map
80;True;AnyaSearch;4031;4031.8;4;9;12;(171,212);(147,223);28.55634918;26.400867036870928;16room_004.map
81;True;AnyaSearch;9962;9962.7;10;15;24;(337,172);(308,177);35.07106781;31.389705014253654;16room_004.map
82;True;AnyaSearch;10992;10992.5;10;14;23;(335,357);(357,338);35.72792206;31.750547041033414;16room_004.map
83;True;AnyaSearch;7999;7999.5;7;12;18;(139,475);(142,499);35.14213562;30.6878369855118;16room_004.map
84;True;AnyaSearch;7994;7994.9;7;14;20;(98,201);(123,219);35.97056274;33.4838768764124;16room_004.map
85;True;AnyaSearch;10043;10043.5;9;16;24;(440,386);(445,412);32.21320343;29.77289018211293;16room_004.map
86;True;AnyaSearch;5961;5961.9;5;8;12;(481,310);(511,317);32.89949493;30.83904037466074;16room_004.map
87;True;AnyaSearch;10996;10996.1;12;22;33;(345,140);(358,120);34.55634918;30.315752119431252;16room_004.map
88;True;AnyaSearch;8028;8028.6;7;13;19;(453,227);(429,232);32.89949493;30.975491451880558;16room_004.map
89;True;AnyaSearch;10965;10965.3;9;12;20;(472,44);(474,14);34.72792206;32.48290670748496;16room_004.map
90;True;AnyaSearch;10965;10965.6;10;20;29;(403,28);(386,4);34.79898987;32.16445625468391;16room_004.map
91;True;AnyaSearch;14036;14036.0;13;23;35;(274,83);(255,90);38.14213562;34.20387223896068;16room_004.map
92;True;AnyaSearch;9957;9957.9;9;15;23;(489,255);(475,226);37.14213562;34.35385841827161;16room_004.map
93;True;AnyaSearch;5042;5042.0;7;11;17;(289,390);(258,396);36.3137085;34.230143114366015;16room_004.map
94;True;AnyaSearch;10003;10003.2;10;18;27;(381,135);(398,119);36.21320343;33.28968081912474;16room_004.map
95;True;AnyaSearch;14996;14996.6;12;19;30;(74,91);(51,71);37.38477631;35.09697971692971;16room_004.map
96;True;AnyaSearch;18004;18004.3;11;17;27;(392,427);(403,407);38.45584412;36.08860183635575;16room_004.map
97;True;AnyaSearch;19998;19998.8;14;24;37;(17,476);(21,444);36.97056274;33.852240469372504;16room_004.map
98;True;AnyaSearch;11000;11000.9;10;15;24;(147,130);(177,147);39.38477631;36.502942643049536;16room_004.map
99;True;AnyaSearch;13001;13001.7;12;20;31;(297,345);(315,359);36.62741699;33.50970366184817;16room_004.map
100;True;AnyaSearch;20000;20000.9;13;21;33;(440,383);(449,402);38.48528137;34.06235103532578;16room_004.map
101;True;AnyaSearch;12004;12004.5;10;17;26;(307,310);(334,297);41.21320343;39.32960774404084;16room_004.map
102;True;AnyaSearch;22038;22038.1;15;24;38;(367,173);(370,202);42.72792206;37.89623527966181;16room_004.map
103;True;AnyaSearch;22040;22040.2;21;34;54;(60,321);(44,329);43.79898987;40.49086908704095;16room_004.map
104;True;AnyaSearch;37000;37000.6;26;48;67;(268,91);(270,113);42.04163055;39.68038513612451;16room_004.map
105;True;AnyaSearch;11969;11969.0;12;20;31;(202,341);(239,353);43.14213562;40.70570478915156;16room_004.map
106;True;AnyaSearch;11018;11018.4;9;17;25;(357,498);(390,486);43.62741699;38.18662423178001;16room_004.map
107;True;AnyaSearch;17031;17031.3;14;22;35;(280,300);(258,326);42.14213562;38.4013575444083;16room_004.map
108;True;AnyaSearch;23005;23005.8;19;26;42;(305,216);(337,211);41.24264069;40.29705854077835;16room_004.map
109;True;AnyaSearch;11377;11377.2;10;20;29;(314,372);(312,406);40.62741699;37.099019513592786;16room_004.map
110;True;AnyaSearch;10991;10991.9;9;19;27;(18,285);(53,270);42.38477631;39.08555504052606;16room_004.map
111;True;AnyaSearch;16041;16041.0;12;19;30;(372,267);(339,267);47.38477631;43.2836805503032;16room_004.map
112;True;AnyaSearch;17040;17040.9;16;29;44;(262,433);(275,401);47.38477631;41.75883869312132;16room_004.map
113;True;AnyaSearch;23060;23060.0;14;21;34;(157,316);(168,279);44.97056274;41.6284494512652;16room_004.map
114;True;AnyaSearch;24036;24036.9;18;30;47;(297,295);(259,289);46.87005768;44.6078688169491;16room_004.map
115;True;AnyaSearch;19002;19002.9;15;25;39;(345,88);(332,51);46.04163055;42.25246016616009;16room_004.map
116;True;AnyaSearch;17997;17997.7;13;19;31;(103,79);(93,41);47.3137085;43.76323667118573;16room_004.map
117;True;AnyaSearch;17994;17994.3;18;31;48;(232,242);(211,277);46.87005768;43.07676311322497;16room_004.map
118;True;AnyaSearch;19998;19998.0;16;26;41;(198,397);(230,414);44.89949493;41.27865798374228;16room_004.map
119;True;AnyaSearch;16003;16003.6;9;19;27;(37,20);(46,62);45.72792206;43.48074137027875;16room_004.map
120;True;AnyaSearch;32000;32000.8;15;24;38;(69,110);(84,138);47.62741699;43.902733228991345;16room_004.map
121;True;AnyaSearch;25005;25005.8;16;27;42;(26,283);(10,319);48.52691193;45.32649064269691;16room_004.map
122;True;AnyaSearch;25996;25996.0;18;30;47;(232,85);(203,51);51.87005768;47.682226376117825;16room_004.map
123;True;AnyaSearch;16001;16001.7;10;17;26;(210,7);(196,46);50.21320343;45.74990053026554;16room_004.map
124;True;AnyaSearch;15996;15996.4;11;18;28;(370,437);(335,463);51.62741699;47.910853443039926;16room_004.map
125;True;AnyaSearch;23000;23000.9;16;29;44;(294,367);(323,344);50.97056274;47.07353599424688;16room_004.map
126;True;AnyaSearch;39218;39218.1;35;55;89;(138,237);(145,207);48.79898987;44.902579684309345;16room_004.map
127;True;AnyaSearch;19996;19996.1;20;34;53;(396,221);(403,248);51.59797974;47.90227573794773;16room_004.map
128;True;AnyaSearch;21001;21001.1;17;27;43;(487,220);(461,250);51.35533905;47.86061556616787;16room_004.map
129;True;AnyaSearch;13031;13031.8;9;17;25;(82,459);(124,475);49.79898987;45.63093017017252;16room_004.map
130;True;AnyaSearch;31971;31971.3;23;36;58;(277,137);(308,127);50.79898987;47.23316510790588;16room_004.map
131;True;AnyaSearch;38992;38992.2;27;41;67;(476,431);(476,470);55.87005768;52.19205078894653;16room_004.map
132;True;AnyaSearch;20001;20001.5;19;27;45;(85,438);(61,460);52.52691193;48.942051987388886;16room_004.map
133;True;AnyaSearch;31026;31026.4;17;30;46;(426,424);(427,374);55.38477631;51.68400526885778;16room_004.map
134;True;AnyaSearch;25971;25971.9;30;45;74;(82,419);(114,435);55.45584412;51.48647717670266;16room_004.map
135;True;AnyaSearch;33006;33006.0;34;58;86;(214,472);(247,444);55.52691193;49.589712726040815;16room_004.map
136;True;AnyaSearch;32036;32036.0;25;39;62;(161,247);(194,222);52.14213562;49.05179641400057;16room_004.map
137;True;AnyaSearch;26003;26003.0;17;31;47;(106,485);(88,440);55.62741699;51.849117462363076;16room_004.map
138;True;AnyaSearch;13819;13819.6;16;25;40;(386,140);(339,131);54.04163055;51.60964225709397;16room_004.map
139;True;AnyaSearch;44650;44650.2;27;40;66;(426,213);(431,182);52.72792206;45.752578503247705;16room_004.map
140;True;AnyaSearch;32228;32228.1;22;33;54;(155,140);(136,109);53.79898987;48.36162527532001;16room_004.map
141;True;AnyaSearch;15257;15257.0;12;21;32;(453,377);(499,356);57.52691193;52.24181318561767;16room_004.map
142;True;AnyaSearch;23903;23903.6;16;29;44;(453,154);(459,100);59.79898987;56.018626276216374;16room_004.map
143;True;AnyaSearch;28426;28426.6;26;35;60;(21,59);(19,43);59.6984848;54.30986738114245;16room_004.map
144;True;AnyaSearch;36638;36638.2;33;55;83;(451,135);(491,148);56.0121933;52.839251656279245;16room_004.map
145;True;AnyaSearch;40567;40567.0;28;47;74;(190,326);(210,329);56.35533905;51.374174175944646;16room_004.map
146;True;AnyaSearch;14732;14732.2;14;21;34;(437,145);(411,132);59.28427124;53.99811618256753;16room_004.map
147;True;AnyaSearch;24857;24857.0;22;36;57;(158,188);(176,216);59.21320343;55.2136727403138;16room_004.map
148;True;AnyaSearch;28984;28984.0;26;41;64;(86,51);(60,91);56.28427124;51.91975196222307;16room_004.map
149;True;AnyaSearch;16506;16506.7;12;21;32;(318,278);(273,299);57.79898987;53.61036809966559;16room_004.map
150;True;AnyaSearch;33477;33477.2;28;43;70;(435,277);(450,246);58.52691193;53.39268296989931;16room_004.map
151;True;AnyaSearch;10432;10432.8;12;19;30;(1,199);(56,211);61.14213562;57.54194332469483;16room_004.map
152;True;AnyaSearch;19948;19948.8;18;28;45;(253,244);(255,292);63.21320343;56.230206729127204;16room_004.map
153;True;AnyaSearch;22789;22789.0;21;30;50;(492,135);(453,111);61.87005768;56.65199006521914;16room_004.map
154;True;AnyaSearch;17695;17695.4;14;21;34;(11,399);(39,439);63.89949493;57.83331486044705;16room_004.map
155;True;AnyaSearch;81146;81146.0;53;90;137;(162,122);(194,111);60.79898987;55.20915039313575;16room_004.map
156;True;AnyaSearch;21752;20713.3;20;30;49;(137,338);(178,321);60.52691193;56.47637993678828;16room_004.map
157;True;AnyaSearch;20056;20056.6;19;27;45;(314,259);(269,281);61.87005768;56.43679601993577;16room_004.map
158;True;AnyaSearch;33961;33961.1;28;42;69;(255,85);(292,59);61.87005768;57.85724333088135;16room_004.map
159;True;AnyaSearch;11039;11039.2;13;23;35;(101,483);(153,497);60.62741699;55.651903091861;16room_004.map
160;True;AnyaSearch;36001;36001.4;37;57;90;(376,59);(392,106);63.38477631;59.20708075309342;16room_004.map
161;True;AnyaSearch;15966;15966.6;18;27;44;(264,47);(300,12);64.45584412;60.44151492335877;16room_004.map
162;True;AnyaSearch;30008;30008.7;24;34;57;(239,318);(278,338);66.6984848;59.2531206769244;16room_004.map
163;True;AnyaSearch;54994;54994.3;49;80;118;(228,350);(274,369);66.21320343;60.24306243625802;16room_004.map
164;True;AnyaSearch;22024;22024.8;18;27;44;(168,49);(136,97);67.59797974;63.368472815116164;16room_004.map
165;True;AnyaSearch;22979;22979.5;16;28;43;(72,110);(28,86);67.79898987;63.03648450803318;16room_004.map
166;True;AnyaSearch;17004;17004.4;18;32;49;(348,233);(392,213);64.87005768;58.643869906025614;16room_004.map
167;True;AnyaSearch;43997;43997.7;27;37;63;(340,244);(318,280);66.14213562;62.85554525182698;16room_004.map
168;True;AnyaSearch;31006;31006.8;28;50;77;(228,474);(258,428);66.04163055;59.893376412025574;16room_004.map
169;True;AnyaSearch;19002;19002.5;12;17;28;(50,71);(18,92);66.84062042;62.36998458189318;16room_004.map
170;True;AnyaSearch;31860;31860.9;26;44;67;(418,61);(440,107);64.62741699;58.86865348265424;16room_004.map
171;True;AnyaSearch;34475;34475.2;29;50;78;(234,136);(204,185);71.87005768;66.26200136907714;16room_004.map
172;True;AnyaSearch;24002;24002.7;19;29;47;(323,88);(267,71);71.42640686;65.56968740017223;16room_004.map
173;True;AnyaSearch;22993;22993.6;20;33;52;(270,156);(299,206);68.94112549;63.297267555424526;16room_004.map
174;True;AnyaSearch;17037;17037.7;12;22;33;(147,123);(204,137);70.59797974;64.25702803735558;16room_004.map
175;True;AnyaSearch;43965;43965.2;36;56;91;(405,163);(407,223);71.45584412;65.47410021139822;16room_004.map
176;True;AnyaSearch;21999;21999.6;23;38;60;(233,26);(286,42);70.6984848;65.88988552795944;16room_004.map
177;True;AnyaSearch;48040;48040.9;47;75;113;(196,506);(186,462);68.28427124;62.35025585067946;16room_004.map
178;True;AnyaSearch;19927;19927.4;17;22;38;(19,75);(11,56);69.52691193;63.50910398153466;16room_004.map
179;True;AnyaSearch;28015;28015.9;19;25;43;(13,14);(22,60);68.94112549;60.92782464737242;16room_004.map
180;True;AnyaSearch;28035;28035.6;25;47;71;(301,153);(318,97);68.45584412;64.50021366975389;16room_004.map
181;True;AnyaSearch;44964;44964.5;37;58;94;(217,251);(168,221);74.35533905;66.61135181360214;16room_004.map
182;True;AnyaSearch;42000;42000.5;38;59;96;(108,22);(60,8);73.35533905;67.25061338040496;16room_004.map
183;True;AnyaSearch;19038;19038.6;17;31;47;(435,449);(404,413);72.6984848;67.61613555850565;16room_004.map
184;True;AnyaSearch;25966;25966.1;26;36;60;(231,85);(291,72);74.35533905;69.97948045103496;16room_004.map
185;True;AnyaSearch;31042;31042.0;26;48;73;(446,415);(419,472);75.21320343;69.76715433862796;16room_004.map
186;True;AnyaSearch;18968;18968.1;22;32;53;(447,2);(391,34);74.52691193;68.13276974960652;16room_004.map
187;True;AnyaSearch;36974;36974.0;40;64;101;(322,405);(266,420);74.11269836;67.54069666456931;16room_004.map
188;True;AnyaSearch;31003;31003.7;36;64;91;(231,450);(171,470);75.35533905;69.95988322753429;16room_004.map
189;True;AnyaSearch;51995;51995.2;52;81;127;(163,204);(209,174);74.97056274;69.27111194290228;16room_004.map
190;True;AnyaSearch;37461;37461.3;31;43;73;(344,399);(319,439);75.72792206;67.92092285597835;16room_004.map
191;True;AnyaSearch;38995;38995.5;33;51;82;(233,253);(175,283);76.52691193;71.272458162375;16room_004.map
192;True;AnyaSearch;30002;30002.5;25;38;62;(12,222);(78,215);76.35533905;71.83104669442548;16room_004.map
193;True;AnyaSearch;31003;31003.9;21;34;54;(221,33);(254,95);79.18376617;75.27755277675578;16room_004.map
194;True;AnyaSearch;73994;73994.0;67;106;165;(230,478);(251,486);77.91168823;72.69247907405664;16room_004.map
195;True;AnyaSearch;50468;50468.7;52;83;129;(284,486);(234,460);79.0121933;70.60048070170782;16room_004.map
196;True;AnyaSearch;40689;40689.6;36;62;95;(102,87);(103,36);78.52691193;71.73531835881604;16room_004.map
197;True;AnyaSearch;29033;29033.3;24;37;60;(446,118);(488,124);78.42640686;71.08927496348876;16room_004.map
198;True;AnyaSearch;62005;62005.2;54;79;127;(124,82);(145,46);77.28427124;70.04110428655488;16room_004.map
199;True;AnyaSearch;22771;22771.8;23;39;61;(263,486);(211,475);76.0121933;70.98560976635355;16room_004.map
200;True;AnyaSearch;28033;28033.9;21;37;57;(134,149);(186,187);77.94112549;72.94012221355102;16room_004.map
201;True;AnyaSearch;44236;44236.8;47;79;124;(198,196);(186,131);82.59797974;76.74609650859136;16room_004.map
202;True;AnyaSearch;42041;42041.4;41;63;97;(330,290);(260,284);81.11269836;78.05894733126351;16room_004.map
203;True;AnyaSearch;50964;50964.6;45;71;115;(308,236);(278,181);83.76955261;78.33179160345031;16room_004.map
204;True;AnyaSearch;41289;41289.7;33;56;86;(311,180);(329,116);80.04163055;74.07279743091975;16room_004.map
205;True;AnyaSearch;32001;32001.5;26;41;66;(328,81);(312,151);80.28427124;74.91042491995901;16room_004.map
206;True;AnyaSearch;47231;47231.7;38;54;91;(259,28);(324,11);83.25483398;75.69164013654195;16room_004.map
207;True;AnyaSearch;32004;32004.3;36;56;89;(360,99);(319,141);80.6984848;74.45125402001253;16room_004.map
208;True;AnyaSearch;50158;50158.3;53;83;126;(109,301);(148,246);81.11269836;73.70108103502623;16room_004.map
209;True;AnyaSearch;49642;49642.4;26;38;63;(418,444);(438,510);81.6984848;76.37389526160125;16room_004.map
210;True;AnyaSearch;35993;35993.7;27;42;68;(267,146);(254,206);81.76955261;75.39789170593048;16room_004.map
211;True;AnyaSearch;36004;36004.9;37;66;101;(61,199);(65,129);85.59797974;82.25829756844573;16room_004.map
212;True;AnyaSearch;41001;41001.8;44;64;106;(309,118);(377,98);85.59797974;80.38590303988595;16room_004.map
213;True;AnyaSearch;55215;55215.6;45;66;108;(61,302);(50,233);86.18376617;79.50255575215012;16room_004.map
214;True;AnyaSearch;23001;23001.9;22;40;61;(482,182);(420,224);87.0121933;80.17438450130076;16room_004.map
215;True;AnyaSearch;48039;48039.6;42;74;114;(443,429);(449,356);84.79898987;79.64874377615395;16room_004.map
216;True;AnyaSearch;74969;74969.6;83;125;187;(237,346);(290,348);84.94112549;78.96437589811977;16room_004.map
217;True;AnyaSearch;49416;49416.0;34;51;84;(472,505);(439,442);87.94112549;80.4335069586802;16room_004.map
218;True;AnyaSearch;58997;58997.8;43;60;102;(124,410);(162,371);85.42640686;76.54141793716795;16room_004.map
219;True;AnyaSearch;32804;32804.8;39;63;97;(94,218);(150,206);85.49747467;76.94718992386356;16room_004.map
220;True;AnyaSearch;40038;40038.9;41;66;104;(454,170);(408,219);86.59797974;81.51514823889393;16room_004.map
221;True;AnyaSearch;20962;20962.0;27;43;69;(127,28);(45,29);91.52691193;85.91048896480262;16room_004.map
222;True;AnyaSearch;23041;23041.5;28;42;69;(195,223);(130,215);89.97056274;83.52857712279572;16room_004.map
223;True;AnyaSearch;42043;42043.5;41;68;108;(180,497);(156,445);91.0121933;82.47549061421957;16room_004.map
224;True;AnyaSearch;51398;51398.5;51;80;127;(338,227);(390,189);90.18376617;82.5109325535655;16room_004.map
225;True;AnyaSearch;27033;27033.4;25;38;62;(422,190);(370,231);91.42640686;82.07837227841682;16room_004.map
226;True;AnyaSearch;36022;36022.7;35;56;87;(306,222);(374,249);88.11269836;81.86411388112333;16room_004.map
227;True;AnyaSearch;23035;23035.3;32;49;80;(280,361);(201,347);90.45584412;84.94469306479941;16room_004.map
228;True;AnyaSearch;42958;42958.3;28;39;66;(5,290);(27,213);90.59797974;84.96886603978288;16room_004.map
229;True;AnyaSearch;50142;50142.6;47;79;115;(99,137);(69,204);89.91168823;82.14756226026904;16room_004.map
230;True;AnyaSearch;33267;33267.9;28;45;72;(182,117);(136,66);90.84062042;82.74936701210207;16room_004.map
231;True;AnyaSearch;17042;17042.0;19;35;53;(466,67);(403,54);93.0121933;86.5243449647728;16room_004.map
232;True;AnyaSearch;37965;37965.0;38;53;90;(393,129);(357,189);93.25483398;85.95831187594877;16room_004.map
233;True;AnyaSearch;48001;48001.5;42;66;107;(55,226);(91,151);95.91168823;89.38741689143137;16room_004.map
234;True;AnyaSearch;44281;44281.9;48;80;122;(253,168);(243,97);92.84062042;83.974644147678;16room_004.map
235;True;AnyaSearch;54003;54003.0;47;79;118;(333,214);(404,253);95.84062042;88.2899189696503;16room_004.map
236;True;AnyaSearch;59432;59432.2;63;92;150;(421,25);(484,47);92.3969696;82.83258376487443;16room_004.map
237;True;AnyaSearch;23886;23886.8;21;29;49;(301,4);(363,31);94.11269836;88.85532220486922;16room_004.map
238;True;AnyaSearch;25960;25960.2;26;38;63;(415,206);(338,235);95.45584412;87.79248258260661;16room_004.map
239;True;AnyaSearch;35005;35005.5;36;52;86;(84,337);(36,387);95.0121933;88.21007311273665;16room_004.map
240;True;AnyaSearch;51039;51039.3;49;70;118;(414,186);(354,132);95.84062042;88.0563378456247;16room_004.map
241;True;AnyaSearch;44958;44958.2;46;73;118;(77,184);(22,234);98.25483398;88.1858971987707;16room_004.map
242;True;AnyaSearch;24996;24996.0;28;46;73;(345,347);(431,362);99.62741699;93.09427039683513;16room_004.map
243;True;AnyaSearch;82724;82724.2;82;112;189;(13,263);(53,229);98.91168823;88.72525919386013;16room_004.map
244;True;AnyaSearch;40226;40226.3;34;49;82;(274,145);(212,189);98.87005768;91.49004751543026;16room_004.map
245;True;AnyaSearch;26001;26001.8;29;49;77;(426,410);(495,361);98.81118317;91.40213965895258;16room_004.map
