exp;path_found;alg;wallt_micro;runt_micro;expanded;generated;heapops;start;target;gridcost;realcost;map
1;True;AnyaSearch;4034;4034.5;6;21;26;(161,384);(161,386);2.0;2.0;random512-10-1.map
2;True;AnyaSearch;2965;2965.8;6;17;22;(107,32);(106,35);3.41421356;3.1622776601683795;random512-10-1.map
3;True;AnyaSearch;7002;7002.5;12;35;46;(416,379);(419,378);3.41421356;3.23606797749979;random512-10-1.map
4;True;AnyaSearch;2012;2012.0;3;10;12;(79,101);(77,100);2.41421356;2.23606797749979;random512-10-1.map
5;True;AnyaSearch;3999;3999.2;7;27;33;(161,80);(160,77);3.41421356;3.1622776601683795;random512-10-1.map
6;True;AnyaSearch;2005;2005.4;3;11;13;(193,276);(194,276);1.0;1.0;random512-10-1.map
7;True;AnyaSearch;2040;2040.9;2;7;8;(15,219);(14,219);1.0;1.0;random512-10-1.map
8;True;AnyaSearch;1998;1998.4;3;11;13;(457,460);(458,460);1.0;1.0;random512-10-1.map
9;True;AnyaSearch;9036;9036.9;14;41;54;(301,399);(302,400);1.41421356;1.4142135623730951;random512-10-1.map
10;True;AnyaSearch;5965;5965.9;6;29;34;(247,249);(249,251);2.82842712;2.8284271247461903;random512-10-1.map
11;True;AnyaSearch;3995;3995.5;4;15;18;(285,121);(280,123);5.82842712;5.385164807134504;random512-10-1.map
12;True;AnyaSearch;8006;8006.9;14;45;58;(445,291);(440,295);7.82842712;6.414213562373095;random512-10-1.map
13;True;AnyaSearch;2995;2995.2;5;11;15;(198,432);(201,429);4.24264069;4.242640687119285;random512-10-1.map
14;True;AnyaSearch;5037;5037.3;12;34;45;(13,333);(17,338);7.24264069;6.478708664619075;random512-10-1.map
15;True;AnyaSearch;8000;8000.8;13;31;43;(20,51);(18,56);5.82842712;5.385164807134504;random512-10-1.map
16;True;AnyaSearch;35995;35995.3;67;193;255;(96,477);(100,481);6.82842712;5.841619252963779;random512-10-1.map
17;True;AnyaSearch;3038;3038.3;6;24;29;(252,69);(254,67);4.0;2.8284271247461903;random512-10-1.map
18;True;AnyaSearch;2054;2054.8;5;12;16;(257,113);(264,114);7.41421356;7.082762530298219;random512-10-1.map
19;True;AnyaSearch;1964;1964.3;2;11;12;(467,249);(461,249);6.0;6.0;random512-10-1.map
20;True;AnyaSearch;3005;3005.4;5;16;20;(476,94);(470,93);6.41421356;6.082762530298219;random512-10-1.map
21;True;AnyaSearch;11999;11999.8;21;60;80;(138,332);(149,332);11.82842712;11.198039027185569;random512-10-1.map
22;True;AnyaSearch;6996;6996.1;7;20;26;(317,432);(322,429);10.24264069;8.0;random512-10-1.map
23;True;AnyaSearch;32001;32001.1;30;78;107;(276,292);(269,287);9.65685425;8.625316113301073;random512-10-1.map
24;True;AnyaSearch;13004;13004.3;13;37;49;(255,391);(260,400);11.07106781;10.295630140987;random512-10-1.map
25;True;AnyaSearch;17999;17999.7;16;48;63;(462,207);(471,201);11.48528137;10.816653826391969;random512-10-1.map
26;True;AnyaSearch;4997;4997.3;6;32;37;(39,355);(47,357);8.82842712;8.246211251235321;random512-10-1.map
27;True;AnyaSearch;9999;9999.9;17;54;70;(31,504);(29,494);10.82842712;10.198039027185569;random512-10-1.map
28;True;AnyaSearch;8000;8000.3;16;45;60;(469,348);(461,343);10.07106781;9.433981132056603;random512-10-1.map
29;True;AnyaSearch;17998;17998.0;39;102;140;(388,185);(390,174);11.82842712;11.180339887498949;random512-10-1.map
30;True;AnyaSearch;19003;19003.8;39;108;146;(376,263);(376,274);11.82842712;11.233345472033855;random512-10-1.map
31;True;AnyaSearch;11001;11001.8;20;54;73;(76,365);(73,376);12.82842712;11.408488911403701;random512-10-1.map
32;True;AnyaSearch;13057;13057.7;30;83;112;(307,467);(320,460);15.89949493;14.76776609598658;random512-10-1.map
33;True;AnyaSearch;5958;5958.1;9;33;41;(136,326);(124,328);13.41421356;12.165525060596439;random512-10-1.map
34;True;AnyaSearch;10042;10042.9;13;46;58;(457,500);(451,511);13.48528137;12.594553449872045;random512-10-1.map
35;True;AnyaSearch;9961;9961.0;21;65;85;(184,488);(196,488);13.41421356;12.464089183493986;random512-10-1.map
36;True;AnyaSearch;7003;7003.9;14;41;54;(119,342);(128,352);14.3137085;13.505046212075655;random512-10-1.map
37;True;AnyaSearch;14961;14961.0;30;79;108;(458,375);(449,382);13.07106781;11.487806144337682;random512-10-1.map
38;True;AnyaSearch;6998;6998.1;14;43;56;(403,394);(393,389);12.07106781;11.180339887498949;random512-10-1.map
39;True;AnyaSearch;5001;5001.9;8;28;35;(199,34);(211,31);13.82842712;12.434107004685359;random512-10-1.map
40;True;AnyaSearch;18000;18000.7;39;99;137;(75,329);(82,338);12.48528137;11.43397840021018;random512-10-1.map
41;True;AnyaSearch;15998;15998.8;29;79;107;(278,493);(287,506);16.72792206;15.927748389792256;random512-10-1.map
42;True;AnyaSearch;9017;9017.1;18;54;71;(436,184);(418,180);19.65685425;18.60470926442739;random512-10-1.map
43;True;AnyaSearch;8996;8996.6;13;50;62;(220,309);(213,324);17.89949493;16.55294535724685;random512-10-1.map
44;True;AnyaSearch;13035;13035.0;30;78;107;(241,166);(256,163);16.24264069;15.34764103408459;random512-10-1.map
45;True;AnyaSearch;8039;8039.2;16;50;65;(380,284);(395,287);16.24264069;15.342367637579066;random512-10-1.map
46;True;AnyaSearch;31041;31041.3;52;154;205;(278,319);(285,335);18.89949493;17.480098723444733;random512-10-1.map
47;True;AnyaSearch;32000;32000.4;61;148;200;(413,475);(416,490);17.65685425;15.660424813608417;random512-10-1.map
48;True;AnyaSearch;8996;8996.8;17;50;66;(38,262);(44,276);16.48528137;15.234022608930609;random512-10-1.map
49;True;AnyaSearch;5001;5001.8;11;30;40;(254,214);(272,217);19.24264069;18.295023610589936;random512-10-1.map
50;True;AnyaSearch;10018;10018.7;20;54;73;(398,485);(412,475);19.3137085;17.673393078908102;random512-10-1.map
51;True;AnyaSearch;47037;47037.2;94;232;295;(130,481);(145,494);22.97056274;21.526875953030867;random512-10-1.map
52;True;AnyaSearch;15001;15001.2;36;94;129;(155,296);(135,289);22.89949493;21.19311438599105;random512-10-1.map
53;True;AnyaSearch;22041;22041.4;42;117;158;(337,418);(318,429);23.55634918;22.063856377867786;random512-10-1.map
54;True;AnyaSearch;20003;20003.1;33;86;118;(231,279);(242,297);22.55634918;21.327756159702915;random512-10-1.map
55;True;AnyaSearch;26959;26959.9;45;121;163;(316,27);(310,46);22.07106781;20.105205622037392;random512-10-1.map
56;True;AnyaSearch;6035;6035.6;12;31;42;(389,493);(409,494);21.24264069;20.06225774829855;random512-10-1.map
57;True;AnyaSearch;18994;18994.2;30;89;118;(357,250);(358,228);23.82842712;22.162277660168378;random512-10-1.map
58;True;AnyaSearch;16008;16008.7;24;75;98;(354,387);(350,368);20.65685425;19.450908346382477;random512-10-1.map
59;True;AnyaSearch;14996;14996.0;26;69;94;(60,62);(75,48);21.38477631;20.526875953030867;random512-10-1.map
60;True;AnyaSearch;10998;10998.0;21;63;83;(493,181);(479,168);20.55634918;19.1310462987907;random512-10-1.map
61;True;AnyaSearch;17002;17002.8;30;87;116;(361,90);(341,76);26.97056274;24.64508095113816;random512-10-1.map
62;True;AnyaSearch;26001;26001.6;43;128;170;(469,400);(446,389);27.55634918;25.52977097430378;random512-10-1.map
63;True;AnyaSearch;17002;17002.4;21;57;77;(175,74);(177,48);26.82842712;26.14213562373095;random512-10-1.map
64;True;AnyaSearch;55994;55994.8;122;329;374;(195,307);(180,325);25.97056274;24.13036232537673;random512-10-1.map
65;True;AnyaSearch;15999;15999.9;29;83;111;(96,481);(110,462);25.97056274;23.696933347910438;random512-10-1.map
66;True;AnyaSearch;47002;47002.1;98;270;358;(381,381);(379,355);26.82842712;26.165525060596437;random512-10-1.map
67;True;AnyaSearch;40999;40999.3;83;236;313;(122,494);(124,467);27.82842712;27.124357109090514;random512-10-1.map
68;True;AnyaSearch;33019;33019.5;73;179;251;(399,511);(406,488);25.89949493;24.181782043891005;random512-10-1.map
69;True;AnyaSearch;14950;14950.4;23;70;92;(395,341);(384,318);27.55634918;25.501333644294633;random512-10-1.map
70;True;AnyaSearch;9003;9003.8;15;44;58;(415,98);(394,92);24.07106781;21.848730016596782;random512-10-1.map
71;True;AnyaSearch;24040;24040.7;50;131;179;(15,412);(38,425);29.55634918;26.955787304619463;random512-10-1.map
72;True;AnyaSearch;17957;17957.1;36;91;126;(13,398);(20,426);31.48528137;29.006977892448997;random512-10-1.map
73;True;AnyaSearch;16004;16004.4;34;99;132;(472,395);(448,384);29.72792206;26.404067333919844;random512-10-1.map
74;True;AnyaSearch;12032;12032.0;22;64;85;(207,420);(195,395);31.14213562;27.730849247724095;random512-10-1.map
75;True;AnyaSearch;32000;32000.5;63;173;234;(34,144);(31,173);31.65685425;29.59524158061724;random512-10-1.map
76;True;AnyaSearch;17962;17962.1;37;102;138;(279,491);(291,466);29.97056274;28.088236374645316;random512-10-1.map
77;True;AnyaSearch;8001;8001.3;14;40;53;(467,340);(442,332);28.3137085;26.384275727693442;random512-10-1.map
78;True;AnyaSearch;22996;22996.0;45;126;165;(168,174);(195,163);31.55634918;29.456334086765672;random512-10-1.map
79;True;AnyaSearch;22003;22003.2;45;123;167;(127,267);(108,285);28.79898987;26.39796843906782;random512-10-1.map
80;True;AnyaSearch;30002;30002.7;58;169;226;(66,257);(84,239);28.38477631;25.635595317210125;random512-10-1.map
81;True;AnyaSearch;28002;28002.8;28;83;110;(370,260);(374,227);34.65685425;33.2842712474619;random512-10-1.map
82;True;AnyaSearch;27006;27006.5;37;111;147;(297,283);(273,306);34.6984848;33.243082697759824;random512-10-1.map
83;True;AnyaSearch;27997;27997.5;46;129;174;(409,115);(386,137);34.45584412;31.846961455262406;random512-10-1.map
84;True;AnyaSearch;35032;35032.9;77;223;299;(177,50);(162,22);34.79898987;32.22221499752499;random512-10-1.map
85;True;AnyaSearch;13008;13008.1;30;77;106;(132,3);(141,32);32.72792206;30.522134888180346;random512-10-1.map
86;True;AnyaSearch;38008;38008.6;88;223;273;(307,155);(337,162);34.07106781;31.421880252322968;random512-10-1.map
87;True;AnyaSearch;19997;19997.6;38;104;141;(141,310);(151,338);32.72792206;29.761951742462934;random512-10-1.map
88;True;AnyaSearch;17039;17039.2;41;106;142;(442,264);(414,249);34.79898987;31.91307060047983;random512-10-1.map
89;True;AnyaSearch;27994;27994.6;50;134;181;(85,182);(104,155);34.87005768;33.24777752270384;random512-10-1.map
90;True;AnyaSearch;29054;29054.3;59;140;193;(464,171);(445,146);34.62741699;31.712539288171435;random512-10-1.map
91;True;AnyaSearch;12003;12003.1;26;70;87;(468,55);(435,64);36.72792206;34.26585559718776;random512-10-1.map
92;True;AnyaSearch;70995;70995.9;143;389;478;(35,88);(43,56);36.48528137;33.22005716387182;random512-10-1.map
93;True;AnyaSearch;48045;48045.7;105;319;348;(111,288);(146,281);37.89949493;35.866920838324646;random512-10-1.map
94;True;AnyaSearch;22956;22956.9;53;141;193;(465,264);(433,281);39.62741699;36.65115059110905;random512-10-1.map
95;True;AnyaSearch;19023;19023.5;38;98;135;(423,55);(440,24);38.62741699;35.37220776333122;random512-10-1.map
96;True;AnyaSearch;22001;22001.7;44;127;167;(145,383);(112,393);37.14213562;34.53987878081233;random512-10-1.map
97;True;AnyaSearch;45043;45043.3;96;274;351;(118,220);(143,199);36.04163055;33.27322863150025;random512-10-1.map
98;True;AnyaSearch;38993;38993.3;79;228;284;(408,112);(379,97);36.62741699;33.438367005461465;random512-10-1.map
99;True;AnyaSearch;78038;78038.3;151;413;510;(332,25);(354,51);37.45584412;34.4908918407795;random512-10-1.map
100;True;AnyaSearch;15024;15024.5;31;89;119;(318,240);(291,258);36.45584412;32.847583558078604;random512-10-1.map
101;True;AnyaSearch;69038;69038.8;147;385;504;(5,42);(26,76);43.87005768;40.291099815274734;random512-10-1.map
102;True;AnyaSearch;3526;3526.9;9;25;33;(180,422);(141,419);40.24264069;39.13456631790348;random512-10-1.map
103;True;AnyaSearch;27996;27996.5;66;170;232;(192,369);(227,361);43.24264069;36.84295900373301;random512-10-1.map
104;True;AnyaSearch;31042;31042.0;64;163;226;(101,80);(113,117);41.97056274;39.05128234149588;random512-10-1.map
105;True;AnyaSearch;18957;18957.1;40;100;138;(253,100);(281,73);42.6984848;39.24152459535679;random512-10-1.map
106;True;AnyaSearch;63042;63042.9;130;372;487;(431,247);(455,218);41.28427124;37.99881620165773;random512-10-1.map
107;True;AnyaSearch;10998;10998.1;23;63;85;(455,268);(493,263);41.48528137;38.36419444159782;random512-10-1.map
108;True;AnyaSearch;20994;20994.4;36;115;150;(406,220);(374,246);42.76955261;41.25987252193941;random512-10-1.map
109;True;AnyaSearch;30961;30961.5;65;172;230;(204,56);(169,41);41.21320343;38.2904203013909;random512-10-1.map
110;True;AnyaSearch;28042;28042.1;58;157;209;(346,214);(310,203);41.14213562;37.82875444480203;random512-10-1.map
111;True;AnyaSearch;42965;42965.0;94;224;303;(386,224);(418,204);45.45584412;40.684066011514325;random512-10-1.map
112;True;AnyaSearch;45025;45025.1;93;269;357;(7,301);(40,273);46.94112549;43.45779130480468;random512-10-1.map
113;True;AnyaSearch;18031;18031.1;43;102;137;(65,374);(108,367);45.89949493;43.68454593248196;random512-10-1.map
114;True;AnyaSearch;34002;34002.0;74;174;245;(198,501);(162,476);47.52691193;43.97520466813394;random512-10-1.map
115;True;AnyaSearch;31962;31962.2;60;159;215;(426,134);(404,171);46.6984848;43.165253552269405;random512-10-1.map
116;True;AnyaSearch;22038;22038.5;37;112;148;(280,175);(296,135);46.62741699;43.1249210944466;random512-10-1.map
117;True;AnyaSearch;13961;13961.8;30;83;112;(331,91);(288,103);47.97056274;44.676471268722835;random512-10-1.map
118;True;AnyaSearch;31009;31009.1;45;118;162;(378,133);(359,173);47.87005768;44.499236970187475;random512-10-1.map
119;True;AnyaSearch;25971;25971.5;54;151;192;(466,212);(502,236);47.11269836;43.45941246483502;random512-10-1.map
120;True;AnyaSearch;13005;13005.4;28;77;104;(91,170);(134,176);46.07106781;43.73298521087113;random512-10-1.map
121;True;AnyaSearch;130996;130996.2;287;754;950;(357,419);(391,391);49.11269836;44.95166774599124;random512-10-1.map
122;True;AnyaSearch;38033;38033.5;81;224;299;(189,137);(173,92);51.62741699;47.9756735397953;random512-10-1.map
123;True;AnyaSearch;41000;41000.8;81;208;288;(39,489);(22,447);49.04163055;45.401716115978545;random512-10-1.map
124;True;AnyaSearch;105967;105967.4;235;592;766;(441,123);(462,81);51.28427124;47.265164105588966;random512-10-1.map
125;True;AnyaSearch;25015;25015.7;59;146;201;(29,371);(76,383);51.97056274;48.64366031327732;random512-10-1.map
126;True;AnyaSearch;31004;31004.7;65;182;246;(398,76);(357,53);50.52691193;47.10053740865949;random512-10-1.map
127;True;AnyaSearch;63000;63000.7;140;339;458;(20,159);(29,114);48.72792206;46.05607799516463;random512-10-1.map
128;True;AnyaSearch;66998;66998.3;135;379;497;(244,320);(214,286);49.35533905;45.49558854856537;random512-10-1.map
129;True;AnyaSearch;14993;14993.3;31;88;118;(346,28);(300,17);50.55634918;47.34775615680214;random512-10-1.map
130;True;AnyaSearch;21015;21015.0;45;131;175;(466,23);(418,17);51.07106781;48.475714367715376;random512-10-1.map
131;True;AnyaSearch;20995;20995.6;47;136;182;(278,193);(323,172);53.6984848;49.78768852090859;random512-10-1.map
132;True;AnyaSearch;69043;69043.4;149;384;501;(453,351);(415,315);55.84062042;52.55585828699157;random512-10-1.map
133;True;AnyaSearch;37997;37997.2;85;221;305;(234,108);(206,69);52.35533905;48.09578670803742;random512-10-1.map
134;True;AnyaSearch;43004;43004.2;84;225;305;(171,133);(145,89);55.35533905;51.24792317571297;random512-10-1.map
135;True;AnyaSearch;26003;26003.9;40;114;153;(453,437);(426,481);55.76955261;51.759397847166206;random512-10-1.map
136;True;AnyaSearch;99015;99015.8;190;535;675;(339,454);(371,494);55.0121933;51.45437261696612;random512-10-1.map
137;True;AnyaSearch;60015;60015.5;123;369;488;(206,342);(209,395);55.07106781;53.11353973323979;random512-10-1.map
138;True;AnyaSearch;301015;301015.3;609;1530;1780;(436,67);(411,110);55.11269836;51.4390075290018;random512-10-1.map
139;True;AnyaSearch;59067;59067.8;118;302;402;(481,333);(488,284);52.48528137;49.697426494432165;random512-10-1.map
140;True;AnyaSearch;38988;38988.3;73;199;271;(450,216);(449,269);54.24264069;53.02379604162864;random512-10-1.map
141;True;AnyaSearch;30008;30008.4;63;168;230;(377,57);(410,102);59.84062042;55.86061255452583;random512-10-1.map
142;True;AnyaSearch;36998;36998.6;72;181;242;(476,423);(509,383);56.0121933;52.02936928166211;random512-10-1.map
143;True;AnyaSearch;36041;36041.2;88;230;263;(430,9);(484,7);57.65685425;54.277662556292086;random512-10-1.map
144;True;AnyaSearch;35043;35043.8;69;204;271;(226,197);(194,238);56.0121933;52.10256790298317;random512-10-1.map
145;True;AnyaSearch;80997;80997.9;168;469;606;(0,256);(34,295);56.0121933;51.99444458869823;random512-10-1.map
146;True;AnyaSearch;35001;35001.0;69;190;257;(112,374);(88,422);58.52691193;53.81949974904165;random512-10-1.map
147;True;AnyaSearch;34997;34997.4;73;198;263;(174,47);(125,67);57.87005768;53.035544150552916;random512-10-1.map
148;True;AnyaSearch;115036;115036.7;231;627;801;(420,236);(393,281);56.76955261;52.885737171256;random512-10-1.map
149;True;AnyaSearch;27962;27962.2;67;174;212;(435,223);(380,224);59.3137085;55.29319295107592;random512-10-1.map
150;True;AnyaSearch;20043;20043.5;44;122;155;(318,229);(375,232);59.07106781;57.314919588590946;random512-10-1.map
151;True;AnyaSearch;69037;69037.4;132;367;472;(341,148);(349,208);63.3137085;60.58219527126445;random512-10-1.map
152;True;AnyaSearch;28965;28965.1;60;165;223;(449,460);(390,464);62.3137085;59.193529420714064;random512-10-1.map
153;True;AnyaSearch;84041;84041.8;193;470;575;(445,491);(396,465);60.94112549;56.09752871116528;random512-10-1.map
154;True;AnyaSearch;62015;62015.5;121;320;433;(187,350);(152,302);63.08326111;59.8966057515362;random512-10-1.map
155;True;AnyaSearch;114039;114039.2;225;598;777;(275,169);(276,230);63.07106781;61.174920138956324;random512-10-1.map
156;True;AnyaSearch;108057;108057.4;223;635;803;(70,183);(99,134);62.76955261;57.680827850858265;random512-10-1.map
157;True;AnyaSearch;81962;81962.5;166;449;561;(385,229);(412,179);62.35533905;57.49201766941977;random512-10-1.map
158;True;AnyaSearch;60000;60000.5;132;357;469;(7,191);(42,238);62.08326111;58.77862569074132;random512-10-1.map
159;True;AnyaSearch;40001;40001.7;79;219;297;(405,301);(376,251);62.0121933;57.92414148787697;random512-10-1.map
160;True;AnyaSearch;86002;86002.1;65;183;247;(188,474);(169,421);60.87005768;56.30540231499762;random512-10-1.map
161;True;AnyaSearch;118015;118015.9;121;339;434;(310,248);(256,277);66.59797974;61.437127594535056;random512-10-1.map
162;True;AnyaSearch;141009;141009.4;205;532;695;(200,208);(179,265);65.6984848;60.972057600576605;random512-10-1.map
163;True;AnyaSearch;118992;118992.8;165;445;579;(323,253);(362,203);66.74011536;63.6636526496425;random512-10-1.map
164;True;AnyaSearch;94998;94998.9;139;366;402;(405,364);(467,360);66.14213562;62.556265697049085;random512-10-1.map
165;True;AnyaSearch;66000;66000.0;128;332;423;(221,272);(171,303);64.0121933;59.01399570463842;random512-10-1.map
166;True;AnyaSearch;264997;264997.4;431;1162;1469;(390,197);(358,249);67.0121933;61.79539307100157;random512-10-1.map
167;True;AnyaSearch;306770;306770.3;671;1809;1908;(282,153);(338,176);66.94112549;62.28210600204774;random512-10-1.map
168;True;AnyaSearch;33778;33778.5;58;146;203;(433,286);(385,322);64.66904755;60.06284470425635;random512-10-1.map
169;True;AnyaSearch;41022;41022.0;95;243;337;(260,263);(313,297);67.66904755;63.12579084868466;random512-10-1.map
170;True;AnyaSearch;215648;215648.2;408;1069;1344;(365,61);(383,117);64.62741699;59.15439668565132;random512-10-1.map
171;True;AnyaSearch;391776;391776.2;762;2087;2301;(16,425);(21,359);70.89949493;66.80301949668805;random512-10-1.map
172;True;AnyaSearch;134962;134962.5;199;509;656;(67,110);(116,153);69.15432892;65.76203652900132;random512-10-1.map
173;True;AnyaSearch;32000;32000.2;64;168;211;(165,371);(100,375);68.3137085;65.28195388964917;random512-10-1.map
174;True;AnyaSearch;171004;171004.5;166;437;590;(100,125);(113,60);71.21320343;66.7405862737348;random512-10-1.map
175;True;AnyaSearch;95000;95000.5;108;297;402;(435,316);(377,349);71.66904755;66.9192261129335;random512-10-1.map
176;True;AnyaSearch;73001;73001.4;105;269;361;(468,417);(506,470);69.32590179;65.34618950722641;random512-10-1.map
177;True;AnyaSearch;133002;133002.8;242;645;843;(186,295);(129,263);70.84062042;65.67703017741806;random512-10-1.map
178;True;AnyaSearch;273998;273998.9;496;1340;1576;(214,323);(175,270);71.49747467;66.24418403173648;random512-10-1.map
179;True;AnyaSearch;91996;91996.7;127;347;435;(313,475);(255,446);70.0121933;65.04642269957215;random512-10-1.map
180;True;AnyaSearch;30001;30001.1;54;138;179;(457,85);(391,74);70.55634918;67.00789196458689;random512-10-1.map
181;True;AnyaSearch;97000;97000.2;165;452;591;(151,328);(170,393);73.45584412;68.01124218587913;random512-10-1.map
182;True;AnyaSearch;143997;143997.7;250;678;813;(499,218);(463,274);73.25483398;66.8776369941966;random512-10-1.map
183;True;AnyaSearch;222000;222000.0;287;757;963;(91,278);(56,220);73.66904755;68.11559261129695;random512-10-1.map
184;True;AnyaSearch;70011;70011.0;121;331;451;(413,208);(404,278);74.3137085;70.70954985305578;random512-10-1.map
185;True;AnyaSearch;85993;85993.0;138;384;503;(289,302);(259,242);73.0121933;67.25311160396879;random512-10-1.map
186;True;AnyaSearch;102038;102038.2;205;517;677;(428,61);(481,16);75.74011536;69.7157562165137;random512-10-1.map
187;True;AnyaSearch;84003;84003.1;116;327;430;(263,76);(280,9);74.04163055;69.207844965366;random512-10-1.map
188;True;AnyaSearch;128500;128500.8;202;557;703;(366,479);(391,414);75.35533905;69.76626649920826;random512-10-1.map
189;True;AnyaSearch;32021;32021.7;67;169;220;(102,161);(31,153);74.3137085;71.56267507980846;random512-10-1.map
190;True;AnyaSearch;181771;181771.6;336;876;1117;(34,216);(27,283);74.38477631;68.14946219842469;random512-10-1.map
191;True;AnyaSearch;165578;165578.7;341;953;1197;(432,432);(441,357);78.72792206;75.67292411489379;random512-10-1.map
192;True;AnyaSearch;100432;100432.1;207;528;717;(161,438);(128,377);76.42640686;69.92970493830347;random512-10-1.map
193;True;AnyaSearch;58578;58578.1;85;239;319;(450,137);(410,77);77.15432892;72.16908468362149;random512-10-1.map
194;True;AnyaSearch;64225;64225.7;73;163;230;(34,430);(107,446);79.62741699;74.8847857127482;random512-10-1.map
195;True;AnyaSearch;207714;207714.9;538;1513;1511;(459,238);(390,224);76.79898987;71.12678858883713;random512-10-1.map
196;True;AnyaSearch;61276;61276.5;151;437;545;(121,53);(192,73);79.28427124;74.10385245664662;random512-10-1.map
197;True;AnyaSearch;106091;106091.1;256;683;906;(260,412);(278,344);76.04163055;70.53994401236338;random512-10-1.map
198;True;AnyaSearch;112686;112686.8;235;612;820;(223,155);(234,84);76.14213562;71.99310571378258;random512-10-1.map
199;True;AnyaSearch;38039;38039.1;88;220;304;(94,446);(32,411);77.08326111;71.5541528059406;random512-10-1.map
200;True;AnyaSearch;45999;45999.9;113;316;368;(211,102);(279,121);76.45584412;70.81694066891481;random512-10-1.map
201;True;AnyaSearch;25582;25582.2;55;177;231;(217,224);(141,243);83.87005768;78.57303062317511;random512-10-1.map
202;True;AnyaSearch;109173;109173.2;280;732;900;(216,225);(248,158);80.84062042;74.64971936305157;random512-10-1.map
203;True;AnyaSearch;172423;172423.0;378;1031;1286;(209,75);(163,138);83.81118317;78.33878298134282;random512-10-1.map
204;True;AnyaSearch;301901;301901.1;644;1834;2152;(174,267);(196,340);82.11269836;76.82577849118243;random512-10-1.map
205;True;AnyaSearch;95359;95359.3;233;625;823;(227,80);(221,4);80.97056274;76.38003453440837;random512-10-1.map
206;True;AnyaSearch;232314;232314.1;504;1351;1708;(406,267);(435,337);82.59797974;76.1619947994671;random512-10-1.map
207;True;AnyaSearch;51879;51879.7;101;271;371;(184,99);(208,26);82.94112549;77.14715635635466;random512-10-1.map
208;True;AnyaSearch;115066;115066.5;283;739;949;(473,122);(421,177);80.29646454;76.1006360057572;random512-10-1.map
209;True;AnyaSearch;48446;48446.4;82;224;303;(295,372);(366,344);82.59797974;76.38338455544798;random512-10-1.map
210;True;AnyaSearch;60160;60160.1;171;479;598;(168,128);(97,106);80.11269836;74.55658979962698;random512-10-1.map
211;True;AnyaSearch;82546;82546.3;164;423;575;(170,180);(193,105);84.52691193;78.61793178675389;random512-10-1.map
212;True;AnyaSearch;144516;144516.2;347;917;1207;(110,274);(159,211);86.81118317;80.18829996490645;random512-10-1.map
213;True;AnyaSearch;60650;60650.8;123;346;364;(402,197);(483,191);84.07106781;81.44044550687411;random512-10-1.map
214;True;AnyaSearch;84392;84392.4;139;386;500;(299,155);(284,236);87.79898987;82.55179095029735;random512-10-1.map
215;True;AnyaSearch;98853;98853.7;201;519;693;(372,105);(342,33);85.59797974;78.22080339495945;random512-10-1.map
216;True;AnyaSearch;67176;67176.1;167;446;608;(420,245);(471,304);84.81118317;78.33522964757883;random512-10-1.map
217;True;AnyaSearch;84345;84345.5;199;539;672;(248,48);(323,70);84.6984848;78.42704459379803;random512-10-1.map
218;True;AnyaSearch;75703;75703.6;157;414;565;(340,394);(316,317);86.94112549;80.74813448014238;random512-10-1.map
219;True;AnyaSearch;102215;102215.1;224;604;774;(313,88);(247,41);87.22539673;81.30324687614285;random512-10-1.map
220;True;AnyaSearch;140947;140947.6;307;852;1048;(420,405);(362,347);87.29646454;82.27707287931135;random512-10-1.map
221;True;AnyaSearch;64973;64973.9;129;326;448;(15,78);(79,131);90.05382385;83.25505833676345;random512-10-1.map
222;True;AnyaSearch;184595;184595.9;476;1258;1502;(169,47);(96,7);90.15432892;83.87062405913981;random512-10-1.map
223;True;AnyaSearch;73228;73228.3;155;428;571;(279,443);(332,378);89.29646454;84.00394224208306;random512-10-1.map
224;True;AnyaSearch;129622;129622.1;251;649;844;(87,361);(38,429);89.46803741;84.05959351810799;random512-10-1.map
225;True;AnyaSearch;65146;65146.4;102;272;370;(65,411);(37,334);88.59797974;82.00420471044214;random512-10-1.map
226;True;AnyaSearch;246158;246158.7;509;1294;1592;(78,508);(105,429);90.18376617;83.88481440335958;random512-10-1.map
227;True;AnyaSearch;140290;140290.0;254;747;923;(417,368);(407,452);88.14213562;84.69903097282658;random512-10-1.map
228;True;AnyaSearch;312958;312958.9;551;1458;1808;(404,213);(437,136);90.66904755;84.1529326844895;random512-10-1.map
229;True;AnyaSearch;152005;152005.0;253;681;913;(111,508);(126,424);90.79898987;85.49526664469641;random512-10-1.map
230;True;AnyaSearch;96005;96005.5;202;559;739;(280,125);(222,65);89.29646454;83.61058337339706;random512-10-1.map
231;True;AnyaSearch;67999;67999.8;137;384;503;(476,60);(474,149);92.65685425;89.16425080769626;random512-10-1.map
232;True;AnyaSearch;68055;68055.4;134;380;498;(410,214);(474,273);93.7106781;87.31755514517026;random512-10-1.map
233;True;AnyaSearch;84723;84723.2;216;564;748;(257,54);(297,132);95.15432892;87.81100150146837;random512-10-1.map
234;True;AnyaSearch;61644;61644.6;90;223;312;(334,229);(318,142);94.21320343;88.49523787172525;random512-10-1.map
235;True;AnyaSearch;113997;113997.7;194;499;558;(74,35);(163,48);95.21320343;90.32166487404014;random512-10-1.map
236;True;AnyaSearch;79016;79016.0;148;416;559;(354,309);(385,229);92.84062042;85.94927430045884;random512-10-1.map
